,age,job,marital,education,default,balance,ratio_bal_ln,ratio_ln_inc,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
1490,45,technician,single,tertiary,no,2033,-0.642994594,2.082556891,no,no,cellular,15,jun,243,5,285,2,success,yes
1491,66,housemaid,married,primary,no,1230,0.534959073,2.142666642,no,no,cellular,16,jun,288,6,181,3,success,yes
1492,30,management,single,tertiary,no,572,-0.491018966,0.057107952,no,no,cellular,17,jun,339,3,183,2,success,yes
1493,52,blue-collar,married,secondary,no,955,-1.011787412,1.037295463,no,yes,cellular,17,jun,301,2,134,4,success,yes
1494,25,blue-collar,single,secondary,no,303,-0.769254254,1.120816293,no,no,cellular,18,jun,252,1,92,1,success,yes
1495,57,management,divorced,tertiary,no,3287,-0.803026813,0.974439979,no,no,cellular,22,jun,867,1,84,3,success,yes
1496,32,admin.,single,secondary,no,131,1.4764764,2.782588166,yes,no,cellular,22,jun,522,1,183,2,success,yes
1497,64,retired,divorced,primary,no,109,-1.476218183,0.537984424,no,no,cellular,23,jun,706,1,225,2,success,yes
1498,33,management,single,tertiary,no,224,0.158729238,0.087720809,no,no,cellular,23,jun,342,2,107,2,success,yes
1499,36,management,single,tertiary,no,538,0.269800925,0.697770616,no,no,cellular,23,jun,339,1,183,5,success,yes
1500,43,services,married,secondary,no,774,-0.217739959,2.002857082,no,no,cellular,24,jun,482,1,91,2,success,yes
1501,27,blue-collar,single,secondary,no,3145,-0.288550014,-0.161531246,no,no,cellular,25,jun,374,1,179,2,success,yes
1502,47,management,single,tertiary,no,334,-0.274420451,0.96426815,yes,no,cellular,28,jun,614,3,94,9,success,yes
1503,39,technician,single,tertiary,no,393,-0.28135508,-0.293586792,no,no,cellular,28,jun,325,1,94,1,success,yes
1504,26,management,single,tertiary,no,222,0.140677282,-0.062642067,no,no,cellular,28,jun,247,1,63,2,success,yes
1505,45,management,married,,no,2724,1.216973762,0.6424237,no,no,cellular,28,jun,359,2,182,1,success,yes
1506,58,blue-collar,married,primary,no,3109,-0.710728115,1.773243286,no,no,cellular,29,jun,295,1,287,4,success,yes
1507,23,services,single,secondary,no,488,0.055638238,1.286467545,no,no,cellular,29,jun,205,1,91,3,success,yes
1508,35,unemployed,married,secondary,no,978,-0.607222413,-0.566239318,no,no,cellular,29,jun,660,2,182,6,success,yes
1509,33,management,single,tertiary,no,718,1.064889812,-0.839329688,yes,no,cellular,29,jun,271,1,84,3,success,yes
1510,41,admin.,single,secondary,no,985,-0.306448024,-0.170040799,yes,no,cellular,30,jun,274,2,391,11,success,yes
1511,21,student,single,secondary,no,2488,1.055402392,1.562143792,no,no,cellular,30,jun,258,6,169,3,success,yes
1512,55,admin.,married,secondary,no,8304,-0.416317723,1.960576234,no,no,cellular,1,jun,201,1,-1,0,,yes
1513,30,admin.,married,secondary,no,0,-0.187054675,-0.966527298,no,no,cellular,1,jun,318,1,-1,0,,yes
1514,31,management,single,tertiary,no,515,-0.17210347,1.303509923,no,no,cellular,1,jun,296,5,-1,0,,yes
1515,65,admin.,married,secondary,no,952,-0.781031892,1.991038646,no,no,cellular,2,jun,310,1,-1,0,,yes
1516,51,management,married,tertiary,no,0,-0.282274133,0.107655234,no,no,,7,jun,302,1,-1,0,,yes
1517,35,management,single,tertiary,no,3544,0.358674275,1.408052789,yes,no,cellular,8,jun,380,1,-1,0,,yes
1518,63,retired,divorced,secondary,no,1490,0.317783698,1.364576422,no,no,cellular,8,jun,506,1,-1,0,,yes
1519,63,retired,married,primary,no,48,1.578376706,0.160563974,no,no,cellular,9,jun,251,1,-1,0,,yes
1520,39,blue-collar,married,secondary,no,276,-0.594676594,0.133460853,no,no,cellular,9,jun,334,2,-1,0,,yes
1521,30,blue-collar,single,secondary,no,799,-0.154251632,-0.240237367,no,no,,13,jun,674,1,-1,0,,yes
1522,21,student,single,,no,53,-0.65809792,0.240109114,no,no,cellular,14,jun,270,1,-1,0,,yes
1523,27,admin.,single,,no,861,-1.484061467,1.817950107,no,no,cellular,14,jun,212,4,-1,0,,yes
1524,66,admin.,married,secondary,no,4041,-1.525619749,1.35692413,no,no,cellular,14,jun,713,2,-1,0,,yes
1525,32,self-employed,single,tertiary,no,46,0.412520852,0.504603456,yes,no,cellular,14,jun,485,2,-1,0,,yes
1526,64,retired,married,secondary,no,3189,-1.265647941,0.166332692,no,no,telephone,15,jun,208,1,-1,0,,yes
1527,38,student,divorced,tertiary,no,2946,-0.149625078,0.74409805,no,no,cellular,16,jun,605,3,-1,0,,yes
1528,24,technician,single,secondary,no,403,-0.095858567,1.469488983,no,no,,17,jun,247,1,-1,0,,yes
1529,30,services,divorced,secondary,no,436,0.080611648,0.654682714,yes,no,cellular,17,jun,1720,1,-1,0,,yes
1530,49,technician,married,tertiary,no,1071,-0.141497604,0.794590974,no,no,cellular,17,jun,169,1,-1,0,,yes
1531,36,admin.,married,secondary,no,1031,0.518971039,0.086696427,no,no,cellular,17,jun,282,4,-1,0,,yes
1532,32,technician,single,tertiary,no,705,0.138697143,1.898189229,no,no,cellular,17,jun,544,1,-1,0,,yes
1533,20,student,single,secondary,no,153,-0.048066971,0.589960024,no,no,,21,jun,100,1,-1,0,,yes
1534,30,blue-collar,single,secondary,no,315,-0.583909804,1.501741077,no,no,cellular,23,jun,1407,1,-1,0,,yes
1535,59,management,married,tertiary,no,5397,-0.908042625,0.728353459,no,no,cellular,23,jun,671,3,-1,0,,yes
1536,37,self-employed,single,tertiary,no,1188,-1.212375201,1.146311237,no,no,cellular,24,jun,310,1,-1,0,,yes
1537,29,technician,single,secondary,no,825,-0.862812308,0.835644275,no,no,cellular,25,jun,472,2,-1,0,,yes
1538,49,admin.,single,secondary,no,293,0.805298514,-0.432231439,no,no,cellular,28,jun,452,1,-1,0,,yes
1539,68,retired,divorced,primary,no,476,0.003431043,1.150689876,no,no,telephone,28,jun,363,1,-1,0,,yes
1540,22,housemaid,single,secondary,no,1796,-0.259719529,-0.095282178,no,no,cellular,28,jun,369,3,-1,0,,yes
1541,31,blue-collar,single,secondary,no,54,0.450944773,0.528578648,yes,no,cellular,29,jun,401,1,-1,0,,yes
1542,33,management,single,tertiary,no,3143,-0.617052193,1.716573429,no,no,cellular,29,jun,421,2,-1,0,,yes
1543,32,technician,divorced,tertiary,no,3255,-0.307520979,0.780541866,no,no,cellular,29,jun,167,2,-1,0,,yes
1544,32,technician,single,tertiary,no,4071,-0.674412577,0.514457137,no,no,cellular,30,jun,319,2,-1,0,,yes
1545,39,management,married,tertiary,no,494,-0.189204541,2.897002224,no,no,cellular,10,mar,106,2,478,3,failure,yes
1546,72,retired,married,secondary,no,951,-0.924518569,-0.533806517,no,yes,cellular,12,mar,229,3,339,1,failure,yes
1547,64,retired,married,primary,no,2140,0.943225751,1.264658518,no,no,cellular,16,mar,881,3,155,2,failure,yes
1548,47,management,single,tertiary,no,334,0.177837563,1.236965791,yes,no,cellular,26,mar,360,1,326,8,failure,yes
1549,28,admin.,single,tertiary,no,832,-1.09591436,-0.120727991,no,no,telephone,29,mar,433,3,342,1,failure,yes
1550,27,student,single,secondary,no,6036,1.070740242,4.046913553,no,no,cellular,31,mar,175,1,181,1,failure,yes
1551,77,retired,married,primary,no,29340,0.699313153,2.283014439,no,no,cellular,15,mar,257,1,91,2,other,yes
1552,82,retired,divorced,primary,no,0,0.13254104,0.108226941,no,no,telephone,15,mar,506,2,195,1,other,yes
1553,60,retired,married,secondary,no,8332,0.387073144,0.070142124,no,no,cellular,16,mar,279,1,194,7,other,yes
1554,60,retired,divorced,secondary,no,514,0.146639987,1.193624313,no,no,cellular,16,mar,263,1,124,9,other,yes
1555,46,management,divorced,tertiary,no,624,0.501110671,0.837475898,no,no,cellular,18,mar,420,1,276,1,other,yes
1556,59,management,married,tertiary,no,3342,-0.223770194,-0.040773492,no,no,cellular,18,mar,467,2,188,6,other,yes
1557,35,technician,single,secondary,no,1227,-1.352094608,0.868688222,no,no,cellular,18,mar,593,4,90,6,other,yes
1558,54,management,married,secondary,no,2693,-0.93937835,0.628811572,no,no,cellular,22,mar,222,1,188,6,other,yes
1559,23,services,single,secondary,no,488,1.269246431,0.280914454,no,no,cellular,30,mar,236,1,92,2,other,yes
1560,80,retired,divorced,primary,no,235,0.026581167,0.960954431,no,no,cellular,31,mar,577,1,223,3,other,yes
1561,52,unemployed,married,secondary,no,1416,-0.252019462,1.373556166,no,no,cellular,10,mar,436,2,182,1,success,yes
1562,80,retired,married,primary,no,155,0.485827456,-0.427744367,no,no,telephone,12,mar,290,1,93,2,success,yes
1563,46,blue-collar,married,secondary,no,640,0.410379847,1.550436007,yes,no,cellular,12,mar,215,1,182,4,success,yes
1564,36,management,married,tertiary,no,495,-0.855036452,-0.437090164,no,no,cellular,12,mar,213,3,182,6,success,yes
1565,74,retired,married,tertiary,no,1843,-0.181572417,0.74463085,no,no,cellular,15,mar,192,1,185,2,success,yes
1566,35,blue-collar,married,secondary,no,262,-0.134980996,0.602712677,no,no,cellular,15,mar,427,1,181,3,success,yes
1567,41,admin.,divorced,secondary,no,6046,0.335733587,0.692636314,yes,yes,telephone,15,mar,300,6,182,2,success,yes
1568,38,housemaid,single,secondary,no,465,0.79112851,2.044996409,yes,no,cellular,16,mar,180,1,302,3,success,yes
1569,53,admin.,married,secondary,no,1796,0.447899311,1.771637764,no,no,telephone,16,mar,295,1,91,2,success,yes
1570,29,management,single,tertiary,no,874,-0.039711159,1.554153289,yes,no,cellular,16,mar,231,1,181,2,success,yes
1571,54,services,divorced,secondary,no,0,0.269941797,2.124123941,no,no,cellular,18,mar,362,1,290,3,success,yes
1572,46,management,married,tertiary,no,273,-0.261975136,2.305980705,yes,no,cellular,18,mar,910,2,184,4,success,yes
1573,31,management,single,tertiary,no,3384,-0.746364483,0.793006841,no,no,cellular,22,mar,247,3,187,3,success,yes
1574,43,management,divorced,tertiary,no,2367,-0.137679824,-0.440161126,no,no,cellular,22,mar,173,2,181,4,success,yes
1575,60,admin.,married,secondary,no,3735,0.262971261,2.199394753,no,no,cellular,22,mar,248,1,90,10,success,yes
1576,72,retired,married,primary,no,4657,-0.136677788,-0.238478418,no,no,telephone,23,mar,255,1,91,8,success,yes
1577,29,self-employed,single,tertiary,no,3290,0.017401128,1.811989702,no,no,cellular,23,mar,136,1,291,2,success,yes
1578,30,student,single,secondary,no,1681,-0.300770076,0.873938478,no,no,cellular,23,mar,128,1,106,2,success,yes
1579,43,services,married,secondary,no,774,0.551668469,2.115598304,no,no,cellular,25,mar,101,1,421,1,success,yes
1580,62,management,married,tertiary,no,3371,0.988769576,1.308733147,no,no,cellular,25,mar,187,1,178,2,success,yes
1581,57,management,married,tertiary,no,10583,-0.894452339,2.418993204,no,no,cellular,25,mar,272,1,178,6,success,yes
1582,30,self-employed,single,tertiary,no,916,-0.718572303,1.416844187,no,no,cellular,29,mar,92,2,90,2,success,yes
1583,57,management,divorced,tertiary,no,3287,0.055669564,2.191678786,no,no,cellular,30,mar,277,2,337,1,success,yes
1584,47,management,married,tertiary,no,288,-0.139071989,1.831393001,no,no,cellular,31,mar,193,1,181,1,success,yes
1585,61,retired,married,secondary,no,2801,0.83309947,-0.177717736,yes,yes,cellular,10,mar,239,1,-1,0,,yes
1586,37,unemployed,married,secondary,no,1978,-0.350614596,1.18315466,no,no,cellular,11,mar,335,1,-1,0,,yes
1587,61,admin.,married,secondary,no,4608,-0.704782643,-0.128275904,no,no,cellular,12,mar,212,1,-1,0,,yes
1588,67,retired,divorced,primary,no,2027,0.746981052,2.144540957,no,no,cellular,15,mar,161,2,-1,0,,yes
1589,71,retired,married,tertiary,no,3561,0.009890758,0.209846653,no,no,telephone,15,mar,577,7,-1,0,,yes
1590,38,management,married,,no,76,-0.616041641,2.41278379,no,no,cellular,16,mar,261,1,-1,0,,yes
1591,35,unemployed,single,secondary,no,295,0.184362677,0.851000443,no,no,,17,mar,473,1,-1,0,,yes
1592,22,self-employed,single,tertiary,no,780,-0.05895572,2.270683049,no,no,cellular,17,mar,272,3,-1,0,,yes
1593,35,admin.,married,secondary,no,304,0.881446895,2.991295074,no,no,cellular,18,mar,237,1,-1,0,,yes
1594,25,blue-collar,single,secondary,no,303,-0.794027685,0.362834968,no,no,cellular,18,mar,265,1,-1,0,,yes
1595,52,technician,single,secondary,no,436,-0.826601141,1.276703928,no,yes,,22,mar,95,1,-1,0,,yes
1596,22,technician,single,secondary,no,283,-0.563378609,1.367668617,yes,no,cellular,22,mar,254,2,-1,0,,yes
1597,35,management,single,tertiary,no,5958,0.899589873,0.698248432,yes,no,cellular,22,mar,215,1,-1,0,,yes
1598,29,self-employed,single,tertiary,no,655,0.316521934,1.501324802,no,no,cellular,23,mar,273,1,-1,0,,yes
1599,28,management,single,tertiary,no,866,1.017825234,-0.249619823,no,no,cellular,23,mar,191,2,-1,0,,yes
1600,37,services,married,secondary,no,2678,0.789907133,1.407994769,no,no,cellular,25,mar,156,1,-1,0,,yes
1601,33,management,single,tertiary,no,4176,-0.585641854,0.982006544,no,no,cellular,26,mar,288,3,-1,0,,yes
1602,39,technician,single,tertiary,no,393,0.53492949,1.611266191,no,no,cellular,26,mar,281,1,-1,0,,yes
1603,56,housemaid,single,tertiary,no,1947,0.412619309,1.546073312,no,no,,30,mar,110,1,-1,0,,yes
1604,33,admin.,single,tertiary,no,7608,1.352007837,1.991732378,no,no,cellular,30,mar,238,4,-1,0,,yes
1605,44,admin.,divorced,tertiary,no,558,0.186824999,2.755219591,yes,no,cellular,31,mar,262,2,-1,0,,yes
1606,74,retired,married,secondary,no,935,0.593207921,2.248918242,no,no,cellular,5,may,226,1,99,2,failure,yes
1607,37,management,married,tertiary,no,2283,1.091262641,0.855579039,no,no,cellular,6,may,243,2,98,2,failure,yes
1608,31,blue-collar,married,secondary,no,136,-0.96495053,1.509578595,no,no,cellular,12,may,228,2,267,1,failure,yes
1609,37,management,married,tertiary,no,393,-0.15649916,-0.594580197,yes,no,cellular,14,may,567,3,275,4,failure,yes
1610,64,retired,married,secondary,no,1612,0.95749428,2.339482349,no,no,cellular,18,may,336,1,89,5,failure,yes
1611,41,admin.,married,tertiary,no,1,-0.205346024,0.977280174,yes,no,telephone,18,may,327,2,361,3,failure,yes
1612,58,retired,married,secondary,no,1230,0.149591891,1.04078052,no,no,cellular,20,may,420,1,87,1,failure,yes
1613,46,self-employed,married,secondary,no,706,-1.938797429,1.430784045,no,no,cellular,21,may,588,1,386,3,failure,yes
1614,51,management,married,tertiary,no,2635,-0.844902026,2.192458995,no,no,cellular,21,may,407,3,74,5,failure,yes
1615,71,retired,married,primary,no,3230,0.193783832,0.9049996,no,no,cellular,24,may,341,2,133,3,failure,yes
1616,52,admin.,single,secondary,no,726,-0.28162486,1.334081834,yes,no,cellular,24,may,699,1,378,9,failure,yes
1617,27,technician,single,tertiary,no,2781,-0.341581053,-0.712303718,yes,no,cellular,24,may,168,1,389,1,failure,yes
1618,28,student,single,secondary,no,1925,-0.76709191,-0.20608363,no,no,cellular,25,may,252,1,88,4,failure,yes
1619,59,management,married,primary,no,1727,-0.359920272,0.406182719,no,no,telephone,25,may,500,4,358,2,failure,yes
1620,31,technician,single,secondary,no,846,-0.624477159,-1.83741009,no,no,cellular,26,may,405,3,205,2,failure,yes
1621,47,services,divorced,,no,973,-0.714780172,-0.242763901,no,no,cellular,27,may,489,1,479,1,failure,yes
1622,28,services,single,tertiary,no,128,-1.16771573,0.556534729,no,no,cellular,27,may,460,1,414,1,failure,yes
1623,23,student,single,secondary,no,922,0.344480988,0.655584673,no,no,cellular,28,may,538,2,184,9,failure,yes
1624,29,student,single,,no,2929,1.731546126,1.213557312,no,no,cellular,5,may,232,1,89,4,other,yes
1625,37,technician,married,tertiary,no,88,0.218604683,2.456447044,no,no,cellular,6,may,195,1,90,3,other,yes
1626,53,blue-collar,single,secondary,no,1004,-0.008246794,1.557018531,no,no,cellular,13,may,393,1,84,1,other,yes
1627,37,admin.,married,tertiary,no,29,0.058757946,1.965352706,no,no,cellular,14,may,404,2,183,2,other,yes
1628,56,blue-collar,married,secondary,no,448,-1.112439577,1.135592627,yes,yes,cellular,17,may,556,1,181,2,other,yes
1629,27,student,single,tertiary,no,39,0.012572466,2.238705961,no,no,cellular,17,may,379,1,258,10,other,yes
1630,29,admin.,single,secondary,no,1070,-0.850303101,0.856261276,yes,no,,19,may,30,1,357,1,other,yes
1631,37,management,married,tertiary,no,3236,-0.016438917,1.033295149,no,no,cellular,20,may,291,2,202,5,other,yes
1632,31,unemployed,single,secondary,no,2616,-0.69916482,1.353985578,no,no,cellular,21,may,374,1,185,2,other,yes
1633,25,student,single,secondary,no,3713,-1.009663063,0.972544764,no,no,cellular,24,may,323,2,353,3,other,yes
1634,56,management,married,tertiary,no,12356,-0.60538437,1.192860383,yes,no,cellular,26,may,410,1,551,5,other,yes
1635,40,technician,married,secondary,no,2266,-0.050130622,0.887197718,no,no,cellular,26,may,175,3,89,7,other,yes
1636,39,unemployed,divorced,secondary,no,265,0.672439696,1.678092635,yes,no,,27,may,93,1,555,2,other,yes
1637,26,student,single,secondary,no,4613,-0.779434125,0.792562419,no,no,cellular,28,may,663,3,196,2,other,yes
1638,45,admin.,married,secondary,no,205,-0.940691683,-0.9790836,no,no,cellular,4,may,552,1,90,2,success,yes
1639,48,blue-collar,married,secondary,no,1730,-0.286192866,-0.058794876,yes,no,cellular,4,may,361,1,89,3,success,yes
1640,60,blue-collar,married,primary,no,5,0.077741776,-0.666219217,no,no,cellular,4,may,494,1,95,2,success,yes
1641,29,housemaid,single,tertiary,no,19,-1.057031763,-0.031595805,no,no,cellular,4,may,268,1,88,4,success,yes
1642,77,retired,married,tertiary,no,7802,0.394581457,0.611294203,no,no,telephone,4,may,421,1,92,2,success,yes
1643,33,services,married,secondary,no,1697,-0.484687141,0.170063399,no,no,cellular,4,may,489,1,182,1,success,yes
1644,35,unemployed,single,tertiary,no,415,-1.100707554,1.865051601,no,no,cellular,4,may,164,2,89,2,success,yes
1645,64,management,married,,no,2352,-0.216162266,2.193542501,no,no,cellular,4,may,153,2,182,11,success,yes
1646,80,retired,married,primary,no,155,0.046650679,0.204710937,no,no,telephone,4,may,209,1,53,3,success,yes
1647,33,admin.,married,tertiary,no,79,1.105964715,1.112439371,yes,no,cellular,5,may,389,1,195,4,success,yes
1648,41,technician,single,tertiary,no,1646,-1.103629037,0.741731393,yes,no,cellular,5,may,258,1,90,7,success,yes
1649,46,blue-collar,married,secondary,no,640,-0.469534165,1.900215438,yes,no,cellular,6,may,246,1,55,5,success,yes
1650,67,retired,divorced,secondary,no,704,-0.83380921,0.87726091,no,no,cellular,6,may,613,1,87,3,success,yes
1651,36,admin.,single,tertiary,no,994,-0.297962344,1.174124173,no,no,cellular,6,may,211,1,90,6,success,yes
1652,51,technician,married,tertiary,no,0,1.116634333,0.510373194,no,no,cellular,7,may,662,2,66,2,success,yes
1653,35,management,married,tertiary,no,62,-0.202999602,0.669102174,no,no,cellular,7,may,226,2,88,4,success,yes
1654,53,management,married,tertiary,no,3634,0.864724705,1.019710416,no,no,cellular,7,may,211,4,88,8,success,yes
1655,46,management,married,tertiary,no,273,-0.054042182,0.84179698,yes,no,cellular,10,may,583,6,53,6,success,yes
1656,78,retired,divorced,secondary,no,3417,0.394877374,0.853839649,no,no,cellular,12,may,309,1,181,1,success,yes
1657,42,management,married,tertiary,no,27696,-1.273161357,0.769150387,no,no,cellular,12,may,176,2,89,5,success,yes
1658,34,services,married,secondary,no,1076,0.266651463,1.13303129,no,no,cellular,12,may,152,1,182,6,success,yes
1659,34,technician,married,secondary,no,133,-0.099525416,1.774223302,no,no,cellular,12,may,171,2,181,3,success,yes
1660,66,management,married,secondary,no,587,-0.587972514,1.238335542,no,no,cellular,12,may,457,2,392,2,success,yes
1661,54,management,married,tertiary,no,1624,-1.009952866,3.329970624,no,no,cellular,12,may,166,3,182,10,success,yes
1662,33,services,married,secondary,no,386,1.162116229,0.495572123,no,no,cellular,12,may,317,1,181,5,success,yes
1663,19,student,single,primary,no,608,0.141489911,0.798819244,no,no,cellular,12,may,236,1,180,2,success,yes
1664,24,technician,single,secondary,no,598,-1.083872572,1.025944969,no,no,cellular,12,may,762,1,182,2,success,yes
1665,29,self-employed,single,tertiary,no,3290,-0.299546076,0.276488326,no,no,cellular,12,may,430,1,50,3,success,yes
1666,28,admin.,single,secondary,no,4745,-0.59359871,0.3721186,no,no,telephone,12,may,360,1,181,5,success,yes
1667,31,management,single,tertiary,no,533,0.8989257,0.884979222,no,no,telephone,12,may,372,1,90,10,success,yes
1668,54,blue-collar,divorced,primary,no,4401,0.606297487,-0.71526247,no,no,telephone,13,may,414,1,183,2,success,yes
1669,54,,married,secondary,no,2206,-0.575644784,-0.242814279,no,no,cellular,13,may,260,1,91,4,success,yes
1670,77,retired,married,primary,no,3324,0.640837953,0.296930712,no,no,cellular,13,may,289,1,91,5,success,yes
1671,40,admin.,married,secondary,no,260,-0.845309386,0.685370764,yes,no,cellular,13,may,306,1,181,5,success,yes
1672,63,retired,divorced,tertiary,no,0,-0.104802127,-0.265872055,no,no,cellular,13,may,263,1,181,2,success,yes
1673,37,management,married,tertiary,no,2987,1.015731501,1.472784474,yes,no,cellular,13,may,216,1,87,10,success,yes
1674,48,blue-collar,married,secondary,no,1230,-0.422977153,1.215421913,yes,no,cellular,13,may,328,2,182,3,success,yes
1675,27,blue-collar,single,secondary,no,535,1.169087836,1.018463075,no,no,cellular,13,may,159,1,87,3,success,yes
1676,35,management,married,tertiary,no,8000,-0.415229719,1.879342396,no,no,cellular,13,may,331,1,90,3,success,yes
1677,68,retired,married,secondary,no,1146,-0.057216106,2.737677276,no,no,cellular,13,may,356,1,71,5,success,yes
1678,37,technician,single,tertiary,no,197,0.184131798,1.384246483,no,no,cellular,13,may,234,1,87,3,success,yes
1679,58,admin.,married,secondary,no,169,-0.714152711,0.206144286,no,no,cellular,13,may,336,3,87,5,success,yes
1680,34,admin.,married,secondary,no,920,-0.31338455,0.151197247,no,no,cellular,14,may,526,3,179,3,success,yes
1681,50,admin.,married,secondary,no,3608,-0.264953939,2.603306063,yes,no,cellular,14,may,196,8,182,4,success,yes
1682,56,management,married,primary,no,870,-0.826019168,0.798439642,no,no,cellular,14,may,220,1,179,1,success,yes
1683,57,retired,married,primary,no,9367,0.817983526,0.599769079,no,no,cellular,14,may,700,4,92,7,success,yes
1684,29,unemployed,single,primary,no,1374,-0.885949887,0.141073147,no,no,cellular,14,may,1205,2,178,7,success,yes
1685,75,retired,married,tertiary,no,6027,0.313380146,-0.733304189,no,no,cellular,14,may,809,1,179,4,success,yes
1686,46,management,married,tertiary,no,349,0.177545324,1.210289104,no,no,cellular,14,may,466,4,88,3,success,yes
1687,72,retired,married,secondary,no,5715,0.255160222,0.415135389,no,no,cellular,17,may,1114,1,181,2,success,yes
1688,52,management,married,tertiary,no,583,0.288428472,0.629479401,no,no,cellular,17,may,376,1,181,3,success,yes
1689,38,management,married,tertiary,no,1276,-0.473884522,0.960280617,no,no,cellular,17,may,272,2,182,3,success,yes
1690,62,retired,married,secondary,no,3114,-0.03479923,-0.511743546,no,no,cellular,18,may,243,2,186,1,success,yes
1691,53,technician,married,secondary,no,195,1.008046495,-0.929583783,yes,no,cellular,19,may,472,1,90,6,success,yes
1692,47,blue-collar,married,secondary,no,1568,-1.169032533,0.473172799,yes,no,cellular,21,may,226,3,91,8,success,yes
1693,47,admin.,married,secondary,no,368,-0.234990281,2.107151938,no,no,cellular,21,may,403,1,87,6,success,yes
1694,21,student,single,secondary,no,215,-0.887091988,0.563297798,no,no,cellular,24,may,382,1,89,7,success,yes
1695,33,services,single,secondary,no,152,-0.482925882,2.631742309,yes,no,cellular,25,may,202,2,365,2,success,yes
1696,30,admin.,single,secondary,no,265,-1.416995394,0.235199963,yes,no,cellular,25,may,681,1,181,2,success,yes
1697,33,services,single,secondary,no,2881,0.636729065,0.752872653,no,no,cellular,26,may,289,1,328,1,success,yes
1698,66,management,married,,no,2149,-0.938157818,0.389106544,yes,no,cellular,26,may,135,2,90,11,success,yes
1699,27,blue-collar,single,tertiary,no,567,-1.381003124,1.170971663,no,no,cellular,26,may,523,3,182,3,success,yes
1700,67,retired,married,primary,no,1430,-0.294254145,0.865760544,no,no,telephone,26,may,283,2,135,5,success,yes
1701,46,housemaid,married,secondary,no,38,-1.296679285,0.293283178,no,no,cellular,27,may,181,3,183,1,success,yes
1702,23,student,single,tertiary,no,691,-0.705547625,2.63133363,no,no,cellular,27,may,1178,1,178,6,success,yes
1703,60,unemployed,married,secondary,no,1047,0.772592817,0.406055066,no,no,cellular,27,may,173,3,279,4,success,yes
1704,29,blue-collar,single,tertiary,no,455,-0.014126575,0.264759987,no,no,telephone,27,may,214,2,36,1,success,yes
1705,34,unemployed,single,secondary,no,1965,0.837980103,2.104192221,no,no,telephone,4,may,714,1,-1,0,,yes
1706,26,technician,single,tertiary,no,401,-0.038656471,0.62141827,no,no,cellular,5,may,188,2,-1,0,,yes
1707,28,management,single,tertiary,no,437,0.970449195,2.379577331,no,no,cellular,5,may,338,1,-1,0,,yes
1708,72,retired,married,primary,no,2304,0.366879567,0.42794425,no,no,telephone,5,may,510,4,-1,0,,yes
1709,18,student,single,,no,348,0.4132063,1.101544534,no,no,cellular,5,may,443,4,-1,0,,yes
1710,32,technician,married,secondary,no,473,0.828706266,1.94938703,no,yes,cellular,7,may,292,3,-1,0,,yes
1711,77,,married,,no,397,-0.871513983,0.134781742,no,no,telephone,7,may,300,3,-1,0,,yes
1712,44,services,single,secondary,no,618,-0.349751077,2.441960979,no,no,cellular,12,may,193,1,-1,0,,yes
1713,23,student,single,,no,2530,1.244814482,2.707423255,no,no,cellular,12,may,411,1,-1,0,,yes
1714,34,technician,single,tertiary,no,2838,-2.096415253,1.267065053,yes,no,cellular,13,may,620,3,-1,0,,yes
1715,32,unemployed,single,secondary,no,1026,1.097455778,-0.11578054,yes,no,cellular,13,may,289,1,-1,0,,yes
1716,28,technician,single,secondary,no,2335,0.196843577,1.378206233,no,no,cellular,13,may,624,1,-1,0,,yes
1717,29,management,single,tertiary,no,-27,-1.10554544,1.016613542,no,no,cellular,13,may,270,1,-1,0,,yes
1718,24,management,single,tertiary,no,1,-0.679627827,0.243506591,no,no,cellular,14,may,396,5,-1,0,,yes
1719,33,management,single,tertiary,no,2364,-0.071290194,1.831433382,no,no,cellular,17,may,508,1,-1,0,,yes
1720,53,admin.,married,secondary,no,53,0.162078237,0.143563196,yes,no,cellular,18,may,387,1,-1,0,,yes
1721,84,retired,divorced,primary,no,639,-0.544007872,-0.498045922,no,no,telephone,18,may,353,3,-1,0,,yes
1722,30,technician,single,secondary,no,3144,0.369871512,-0.721951393,no,no,cellular,19,may,212,2,-1,0,,yes
1723,35,technician,single,tertiary,no,1880,-0.508498274,1.767916697,no,no,cellular,20,may,154,1,-1,0,,yes
1724,78,retired,married,,no,3208,0.252890212,0.195842087,no,no,telephone,20,may,351,3,-1,0,,yes
1725,61,technician,married,secondary,no,1191,0.028481013,-0.898880819,no,no,cellular,21,may,214,4,-1,0,,yes
1726,24,unemployed,single,secondary,no,2573,-0.169418617,0.557294435,no,no,cellular,24,may,375,2,-1,0,,yes
1727,60,technician,married,secondary,no,0,0.723114175,2.127902489,no,no,cellular,25,may,641,4,-1,0,,yes
1728,29,unemployed,single,tertiary,no,70,-0.509291206,0.399392153,no,no,cellular,25,may,393,1,-1,0,,yes
1729,52,management,married,tertiary,no,388,-0.374817861,2.357932906,no,no,cellular,25,may,272,1,-1,0,,yes
1730,38,technician,married,secondary,no,205,-0.012499644,0.684371169,no,no,cellular,26,may,332,1,-1,0,,yes
1731,28,technician,married,secondary,no,742,0.381638826,0.511294769,no,no,cellular,26,may,236,1,-1,0,,yes
